seqn,weekday,avg_daily
40005,1,301.22892938496585
40005,2,205.67936925098556
40005,3,390.5017857142857
40005,4,480.507183908046
40005,5,202.2408376963351
40005,6,700.5363636363636
40005,7,245.74972796517955
40006,1,286.81458333333336
40006,2,535.5708333333333
40006,3,463.34375
40006,4,360.24631751227497
40006,5,629.06600249066
40006,6,545.2418379685611
40006,7,510.29328165374676
40007,2,1911
40007,3,299.38401253918494
40007,4,708.2016509433962
40007,5,307.48143564356434
40008,1,41.1
40008,2,91.5997458703939
40008,3,101.63888888888889
40008,4,52.80486111111111
40008,5,58.12847222222222
40008,6,83.75
40008,7,122.87402190923318
40010,1,130
40010,2,181.47284345047925
40010,3,195.92914438502675
40010,4,397.22946175637395
40010,5,327.525965379494
40010,6,278.3071200850159
40010,7,175.62517385257303
40011,1,279.90909090909093
40011,2,310.7565543071161
40011,3,610.3021582733813
40011,4,792.6566091954023
40011,5,334
40011,6,599.735326688815
40011,7,600.0214646464647
40013,1,284.10021786492376
40013,2,272.1098901098901
40013,3,294.86376021798367
40013,4,378.6404320987654
40013,5,473.3284916201117
40013,6,460.0769230769231
40013,7,348.04347826086956
40015,1,574.7867494824017
40015,2,230.22560335781742
40015,3,490.1975051975052
40015,4,1360.721649484536
40015,5,359.1171284634761
40015,6,211.98311444652907
40015,7,686.4836448598131
40016,1,303.33725490196076
40016,2,318.9485714285714
40016,3,799.6844512195122
40016,4,485.77309562398705
40016,5,480.83180428134557
40016,6,381.2154882154882
40017,1,266.75390156062423
40017,2,384.89052890528905
40017,3,281.5734597156398
40017,4,299.6516220028209
40017,5,316.9160134378499
40017,6,309.5814814814815
40017,7,990
40019,1,95.39080459770115
40019,2,635.360655737705
40019,3,151
40019,4,162
40019,6,395.9572864321608
40019,7,105
40021,1,32.27906976744186
40021,2,675.0240274599543
40021,3,1486.5062801932368
40021,4,538.6129827444536
40021,5,341.9984089101034
40021,6,735.3095944609298
40021,7,187.0096153846154
40023,1,606.1039156626506
40023,2,785.6541524459614
40023,3,683.2225609756098
40023,4,817.6479500891265
40023,5,1046.2601726263872
40023,6,886.60875
40023,7,762.09375
40024,1,224.91600633914422
40024,2,212.97717295873574
40024,3,193.87794955248168
40024,4,143.41967213114754
40024,5,198.8053435114504
40024,6,242.72348860257682
40024,7,158.37117346938774
40025,1,704.8140350877193
40025,2,561.5733333333334
40025,3,50.061662198391424
40025,4,471.8102119460501
40025,5,697.4233654876741
40025,6,695.2
40025,7,598.4743875278397
40026,1,589.3059418457649
40026,2,900.3930571108623
40026,3,806.4961340206186
40026,4,831.0234567901234
40026,5,775.9589041095891
40026,6,831.270783847981
40026,7,487.4510556621881
40027,1,330.4321728691477
40027,2,208.15760111576012
40027,3,217.5257731958763
40027,4,331.47457627118644
40027,5,308.2270483711747
40027,6,242.2439024390244
40027,7,257.9433551198257
40028,1,214.5169014084507
40028,2,176.28975265017667
40028,3,188.84495192307693
40028,4,183.91283292978207
40028,7,297.78374233128835
40030,1,837.3615560640732
40030,2,517.3367579908676
40030,3,703.1731141199226
40030,4,665.6404494382023
40030,5,666.0352595494613
40030,6,421.4036598493003
40030,7,307.6407465007776
40032,1,676.6878612716763
40032,2,77.99640287769785
40032,3,465.16029723991505
40032,4,386.52280701754387
40032,5,776.3304904051173
40032,6,368.7069486404834
40032,7,587.9874826147427
40034,1,111.10972222222222
40034,2,261.09444444444443
40034,3,160.18081180811808
40034,4,139.43194444444444
40034,5,217.13680555555555
40034,6,214.95138888888889
40034,7,188.9451388888889
40035,1,198.15652173913043
40035,2,97.15
40035,3,356.91572327044025
40035,4,268.16153846153844
40035,5,743
40035,6,208.52748691099475
40035,7,120.2132701421801
40036,1,283.399375975039
40036,2,328.3889602053915
40036,3,249.80442804428046
40036,4,326.5923566878981
40036,5,309.56694813027747
40036,6,221.72151898734177
40036,7,433.8167938931298
40039,1,28.115384615384617
40039,2,337.96153846153845
40039,3,83.87096774193549
40039,4,127.18811881188118
40039,5,80.78311499272198
40039,6,418.52389078498294
40039,7,298.89385474860336
40041,1,90.55029585798816
40041,2,229.57541191381495
40041,3,278
40041,4,174.239092495637
40041,5,230.7260083449235
40041,6,22.135135135135137
40041,7,19.42517006802721
40044,1,87.11475409836065
40044,2,122.81138211382114
40044,3,222.015625
40044,4,142.02029769959404
40044,5,157.11627906976744
40044,6,115.29641693811075
40044,7,75.20833333333333
40045,1,321.7580025608195
40045,2,308.81597222222223
40045,3,309.9021864211738
40045,4,180.0909090909091
40045,5,414.2634560906516
40045,6,157.41616161616162
40045,7,51.9304932735426
40047,1,577.2594936708861
40047,2,1035.6113360323886
40047,3,1374.9205378973106
40047,4,668.8157894736842
40047,5,1041.6270983213428
40047,6,617.4969021065675
40047,7,1647.8074679113186
40048,1,58.17213114754098
40048,2,51.7593984962406
40048,3,44.890756302521005
40048,4,108.31239092495638
40048,5,296.3918439716312
40048,6,159.4070981210856
40048,7,68.1025641025641
40049,1,509.45093457943926
40049,2,416.4127358490566
40049,4,422.2720510095643
40049,7,808.424
40050,1,433.2579881656805
40050,2,411.19930555555555
40050,3,514.536995515695
40050,4,469.1735294117647
40050,5,476.6312935708753
40050,6,1137.215306122449
40050,7,171.78764204545453
40051,1,508.99196326061997
40051,2,477.89572192513367
40051,3,358.6336746302617
40051,4,343.2872687704026
40051,5,422.5260821309656
40051,6,354.14421252371915
40051,7,545.3529411764706
40052,1,384.50230414746545
40052,2,136.015625
40052,3,591.0010718113612
40052,4,274.94641051567237
40052,5,198.6073131955485
40052,6,296.243537414966
40052,7,394.9470468431772
40053,1,589.8056737588653
40053,2,403.4392201834862
40053,3,492.83866666666665
40053,4,600.810141509434
40053,5,526.4440677966102
40053,6,405.00231481481484
40053,7,382.01376146788994
40055,1,99.03194444444445
40055,2,142.22569444444446
40055,3,108.99722222222222
40055,4,161.98819444444445
40055,5,167.31527777777777
40055,6,213.54166666666666
40055,7,103.84791666666666
40056,1,1727.6666666666667
40056,2,715.4928478543563
40056,3,975.5
40056,4,593.5379146919431
40056,5,1087.4461942257217
40056,6,724.4267291910903
40058,1,6.473154362416107
40058,2,14.541237113402062
40058,3,64.35454545454546
40058,4,27.61891891891892
40058,5,16.367588932806324
40058,6,36.14736842105263
40058,7,24.918032786885245
40059,1,675.516129032258
40059,2,449.0687830687831
40059,3,441.8708609271523
40059,4,460.06752411575565
40059,5,500.83102143757884
40059,6,674.2288659793815
40059,7,444.85410764872523
40060,1,222.10747663551402
40060,2,72.35862068965517
40060,3,627.2378303198888
40060,4,215.9298245614035
40060,5,470.19370460048424
40060,6,521.1085858585859
40060,7,196.83985765124555
40061,1,265.2583081570997
40061,2,209.3328313253012
40061,3,317.6394230769231
40061,4,793.2183406113537
40061,5,354.4565445026178
40061,6,340.34676007005254
40061,7,840.261569416499
40063,1,567.2240896358544
40063,2,1333.195367573011
40063,3,1025.871549893843
40063,4,1035.7343915343915
40063,5,876.2691903259727
40063,6,861.3383458646616
40063,7,1400.688202247191
40065,1,202.40143369175627
40065,2,213.01394169835234
40065,3,232.2577319587629
40065,4,135.6295081967213
40065,5,227.90396659707724
40065,6,336.2456140350877
40065,7,261.15669515669515
40066,1,1246.0336787564768
40066,2,647.0758241758242
40066,3,658.7625820568928
40066,4,1185.0248138957816
40066,5,759.8182844243793
40066,6,395.1911949685535
40066,7,748.5104166666666
40067,1,187.7148058252427
40067,2,232.63110307414104
40067,5,451.3945945945946
40067,6,211.3798449612403
40067,7,420.67133956386294
40068,1,341.68337129840546
40068,2,274.18007202881154
40068,3,217.10108695652173
40068,4,249.7560975609756
40068,5,227.21291053227634
40068,6,242.91370010787486
40068,7,299.6604938271605
40069,1,837.3944687045124
40069,2,576.2421052631579
40069,3,836.5027685492802
40069,4,598.5708061002179
40069,5,523.7488479262673
40069,6,624.9862579281184
40069,7,368.62303664921467
40070,1,393.80392156862746
40070,2,394.8051771117166
40070,3,542.7662337662338
40070,4,366.38766519823787
40070,5,207.4245810055866
40070,6,311.0688259109312
40070,7,354.1870397643593
40071,2,718.6587301587301
40071,3,736.3741588156124
40071,4,751.7357723577236
40071,5,570.4305364511691
40071,6,647.6597796143251
40071,7,711.5777310924369
40072,1,488.8804347826087
40072,2,438.23104056437387
40072,3,372.10378912685337
40072,4,374.4879288437103
40072,7,405.67300380228136
40073,4,234.9255319148936
40073,5,347.94242424242424
40073,6,852.3333333333334
40075,1,518.5655737704918
40075,2,522.7797716150081
40075,3,362.70940170940173
40075,4,380.4572072072072
40075,5,53.55806938159879
40075,6,189.39588688946014
40075,7,423.79946879150066
40077,1,245.08830548926014
40077,2,89.14699331848553
40077,3,117.03611111111111
40077,4,133.75781948168006
40077,5,137.68106995884773
40077,6,166.23889437314907
40077,7,286.07951807228915
40079,1,535.389876880985
40079,2,697.6188118811881
40079,3,584.2612293144208
40079,4,659.454100367197
40079,5,339.4489510489511
40079,6,243.64473684210526
40079,7,74.04545454545455
40080,1,273.7045871559633
40080,2,553.5012135922331
40080,3,1016.5539267015707
40080,4,627.6136363636364
40080,5,541.8846153846154
40080,6,285.4708133971292
40080,7,679.5698924731183
40081,1,297.3284950343774
40081,2,141.02430555555554
40081,3,179.1965277777778
40081,4,259.5180555555556
40081,5,239.95208333333332
40081,6,310.44234800838575
40081,7,106.49253731343283
40082,1,700.0692549842603
40082,2,571.7305389221557
40082,3,482.87368421052633
40082,4,203.7106824925816
40082,5,122.55344418052256
40082,6,146.83612273361229
40082,7,471.41446208112876
40083,1,542.6597222222222
40083,2,458.7851941747573
40083,3,593.1148851148852
40083,4,620.9625850340136
40083,5,497.6492785793563
40083,6,587.8024017467249
40083,7,600.4146023468057
40084,1,68.94069343065694
40084,2,140.2805049088359
40084,3,125.24296675191816
40084,4,186.69305724725945
40084,5,205.65459249676584
40084,6,225.0830917874396
40084,7,199.82112068965517
40085,1,184.43122676579927
40085,2,99.76732161323682
40085,3,114.3739837398374
40085,4,114.14046391752578
40085,5,160.33370288248338
40085,6,347.5079908675799
40085,7,200.18649517684887
40089,1,257.60573476702507
40089,2,279.35376344086023
40089,3,351.97407407407405
40089,4,338.2867383512545
40089,5,257.92379182156134
40089,7,281.7142857142857
40092,1,440.20964749536176
40092,2,178.71536796536796
40092,3,173.79756468797564
40092,4,151.92222222222222
40092,5,195.14802981895633
40092,6,391
40092,7,252
40093,1,663.027027027027
40093,2,190.626582278481
40093,3,170.77925531914894
40093,4,247.5045045045045
40093,5,88.42708333333333
40093,6,237.921875
40093,7,194.8897435897436
40096,1,992.6666666666666
40096,3,1184
40096,5,219.03384615384616
40096,6,227.51519536903038
40096,7,415.859649122807
40097,1,304.86064030131826
40097,2,205.80167597765364
40097,3,185.38421599169263
40097,4,211.72124756335282
40097,5,253.4909420289855
40097,6,226.2196319018405
40097,7,99.921875
40098,1,537.5031847133758
40098,2,308.5
40098,3,226.57142857142858
40098,4,2248
40098,5,58.533546325878596
40098,6,113.39529914529915
40098,7,284.27777777777777
40099,1,201.95092024539878
40099,2,399.45739910313904
40099,3,380.2844733984799
40099,4,163.65223274695535
40099,5,582.6347634763476
40099,6,544.9270704573547
40099,7,421.1757156959526
40100,1,186.5
40100,2,204.3670745272525
40100,3,271.4695550351288
40100,4,236.74829157175398
40100,5,278.48891481913654
40100,6,235.73247663551402
40100,7,209.1726457399103
40103,1,204.43693693693695
40103,2,200.8618721461187
40103,3,252.99649737302977
40103,4,307.7797888386124
40103,5,223.25258799171843
40103,6,325.1505376344086
40103,7,186.32876712328766
40104,1,57.62321024868124
40104,2,78.34332619557459
40104,3,2164.5
40104,4,107.22393822393822
40104,5,95.72839506172839
40104,6,111.02491103202847
40104,7,118.62189616252822
40106,1,1004.3409669211196
40106,2,51.420833333333334
40106,3,583.8161365399535
40106,4,422.13385826771656
40106,5,994
40106,6,82.54303278688525
40106,7,82.84954751131222
40107,1,131.25689223057645
40107,2,202.98643649815043
40107,3,282.1706161137441
40107,4,180.4346153846154
40107,5,206.83333333333334
40107,6,219.7374149659864
40107,7,168.8588098016336
40108,1,303.7809224318658
40108,2,853.4205607476636
40108,3,974.0833333333334
40108,4,1846.6033402922756
40108,5,610.6983783783784
40108,6,378.26185101580137
40108,7,597.2089971883786
40109,1,889
40109,2,428.7815734989648
40109,3,443.3192546583851
40109,4,625.643216080402
40109,5,11.52808988764045
40110,2,102.18018018018019
40110,3,96.48993288590604
40110,4,82.75409836065573
40110,5,184.5938242280285
40112,1,182.00113765642777
40112,2,386.66415094339624
40112,3,885
40112,4,335.6426966292135
40112,5,393.3924349881797
40112,6,341.7284427284427
40112,7,171.4153005464481
40113,1,414.38235294117646
40113,2,1704
40113,4,688
40113,6,3175.5
40113,7,32.21348314606742
40116,1,395.2226890756302
40116,2,244.1338028169014
40116,3,400.24045801526717
40116,4,331.58983050847456
40116,5,319.45454545454544
40116,6,373.05501618122975
40116,7,690.0841530054645
40117,1,566.0314814814815
40117,2,638.3942652329749
40117,3,512.5132075471698
40117,4,514
40117,5,293.258064516129
40117,6,538.3938271604939
40117,7,31.63235294117647
40118,1,225.49614395886888
40118,2,269.4822190611664
40118,3,164.52233676975945
40118,4,152.36779911373708
40118,5,102.01595744680851
40118,6,159.11193111931118
40118,7,88.51709401709402
40119,1,61.88867562380038
40119,2,417.7213541666667
40119,3,226.72604588394063
40119,4,237.8807531380753
40119,5,164.52727272727273
40119,6,199.97159940209266
40119,7,206.29531568228106
40121,1,692.692082111437
40121,2,366.30872483221475
40121,3,329.6306068601583
40121,4,586.5228571428571
40121,5,268.963133640553
40121,6,378.40919540229885
40122,1,226.633626097867
40122,2,313.7164750957854
40122,3,260.14949494949497
40123,1,171.39087947882737
40123,2,222.27067669172934
40123,3,234.9400352733686
40123,4,199.6406820950061
40123,5,249.8084714548803
40123,6,203.36666666666667
40123,7,276.1399762752076
40124,1,66.67423230974633
40124,2,78
40124,3,196.61523046092185
40124,4,129.88223140495867
40124,5,113.55649038461539
40124,6,96.40718562874251
40124,7,99.48513513513514
40129,1,158.3051575931232
40129,2,207.55128205128204
40129,3,168.20837589376916
40129,4,166.67523124357658
40129,5,177.34764397905758
40129,6,219.6066597294485
40129,7,99.53435114503817
40130,3,1305.4
40130,4,112.35891089108911
40130,5,235
40130,6,126.44235924932975
40131,1,50.13522727272727
40131,2,61.37578288100209
40131,3,80.06207674943566
40131,4,107.4433734939759
40131,5,99.28082191780823
40131,6,79.54231625835189
40131,7,42.54673495518566
40132,1,34.467771639042354
40132,2,11.721518987341772
40132,3,43.52117263843648
40132,4,286.3111888111888
40132,7,718.15
40133,1,162.90686274509804
40133,2,343.48752399232245
40133,3,209.22014051522248
40133,4,62.04347826086956
40133,5,131.45896147403684
40133,6,159.0703012912482
40133,7,229.3684210526316
40134,1,150.3771043771044
40134,2,4.3719676549865225
40134,3,6.25621414913958
40134,6,187.26017699115044
40134,7,439.4310344827586
40135,1,384.469298245614
40135,2,346.8870255957635
40135,3,509.7776584317938
40135,4,394.43717001055967
40135,5,377.6300997280145
40135,6,243.3919523099851
40135,7,246.24906132665834
40136,1,281.921875
40136,2,278.85301403798513
40136,3,304.72850241545893
40136,4,280.8582333696838
40136,5,389.1261261261261
40136,6,274.3125
40136,7,446.11047619047616
40137,1,270.98107714701604
40137,2,260.73826291079814
40137,3,304.2715404699739
40137,4,252.67965895249696
40137,5,268.29689608636977
40137,6,276.58962264150944
40137,7,239.15709459459458
40138,1,389.02287581699346
40138,2,306.19437652811735
40138,3,404.02875816993463
40138,4,335.92261904761904
40138,5,335.71363115693015
40138,6,336.9404600811908
40138,7,342.9967741935484
40141,1,323.68483412322274
40141,2,441.82202447163513
40141,3,273.74074074074076
40141,4,186.31781914893617
40141,5,321.64196123147093
40141,6,359.3620253164557
40141,7,230.40804597701148
40143,1,378.4065420560748
40143,2,550.6464471403813
40143,3,432.3941368078176
40143,4,486.42857142857144
40143,5,246.3296089385475
40143,6,675.6962962962963
40143,7,69.3529411764706
40144,1,393.04597701149424
40144,2,487.6331236897275
40144,3,355.39498018494055
40144,4,604.7694090382387
40144,5,425.13973063973066
40144,6,42.88194444444444
40144,7,197.83234126984127
40147,2,738.976
40147,3,561.1151898734178
40147,4,528.5273775216139
40147,5,557.4794050343249
40147,6,306.04657534246576
40147,7,376.25396825396825
40148,1,495.78623566214804
40148,2,285.2187147688839
40148,3,316.0322245322245
40148,4,326.7236328125
40148,5,319.1948051948052
40148,6,256.97139588100686
40148,7,338.4663157894737
40151,1,359.82941176470587
40151,2,267.81509032943677
40151,3,486.71953781512605
40151,4,354.880081300813
40151,5,481.5073684210526
40151,6,400.98624754420433
40151,7,473.4361581920904
40152,1,135.60627177700349
40152,2,319.2420027816412
40152,3,218.06524822695036
40152,4,376.5781710914454
40152,5,269.07702349869453
40152,6,320.508094645081
40152,7,145.9475065616798
40153,1,198.17350157728706
40153,2,189.87830188679246
40153,3,183.2519305019305
40153,4,196.32037914691944
40153,5,192.0135363790186
40153,6,194.0980751604033
40153,7,208.96596858638745
40155,1,526.9087677725119
40155,2,483.0105740181269
40155,3,337.4830729166667
40155,4,532.8758389261745
40155,5,406.0349887133183
40155,6,417.4017521902378
40155,7,247.7
40157,1,286.81879194630875
40157,3,169.2113676731794
40157,4,234.49531459170012
40157,5,139.36437246963564
40157,6,163.55268817204302
40157,7,301.94969325153374
40158,1,478.89130434782606
40158,2,376.03981264637
40158,3,474.5715935334873
40158,4,390.65697674418607
40158,5,353.02372881355933
40158,6,345.70704845814976
40158,7,325.9320754716981
40159,1,592.813769751693
40159,2,480.5249745158002
40159,3,482.5392670157068
40159,4,365.134693877551
40159,5,315.79159049360146
40159,6,351.88968335035753
40159,7,500.87745664739884
40161,1,168.79555084745763
40161,2,216.39965986394557
40161,3,240.13179448994788
40161,4,263.9707792207792
40161,5,155.9375
40161,6,233.43513957307061
40161,7,231.18435754189943
40164,1,386.10817610062895
40164,2,327.47259565667014
40164,3,290.57632398753896
40164,4,391.5357941834452
40164,5,375.96040609137054
40164,6,308.9490909090909
40164,7,32.81558441558442
40165,1,101.1559405940594
40165,2,91.37185929648241
40165,3,113.28623629719854
40165,4,115.30759493670887
40165,5,151.73456790123456
40165,6,129.2952488687783
40165,7,104.0996015936255
40167,1,320.8644736842105
40167,2,333.68093922651934
40167,3,320.07632600258734
40167,4,338.57780320366135
40167,5,412.3622974963181
40167,6,372.7908961593172
40167,7,519.5233219567691
40169,1,204.70309278350516
40169,2,384.5205278592375
40169,3,180.1238095238095
40169,4,114.99589743589743
40169,5,21.5
40169,6,366.033185840708
40169,7,216.05882352941177
40170,1,682.6254355400697
40170,2,453.5488917861799
40170,3,517.019728729963
40170,4,2134.5536398467434
40170,6,263.05281690140845
40170,7,431.25925925925924
40171,1,313.95544554455444
40171,2,647
40171,3,888.0967741935484
40171,4,56.03636363636364
40171,5,841.3439237490071
40171,6,126.01735776277724
40171,7,1348.0541436464089
40172,1,139.3209109730849
40172,2,395.7932584269663
40172,3,391.46145940390545
40172,4,169.31060606060606
40172,5,411.8076923076923
40172,6,325.8339517625232
40172,7,163.64018691588785
40173,1,481.4796274738068
40173,2,433.3253968253968
40173,3,565.677135678392
40173,4,268.8531468531468
40173,5,459.46813725490193
40173,6,374.1958495460441
40173,7,361.3205673758865
40174,1,239.6207792207792
40174,2,164
40174,3,46.84033613445378
40174,4,203.1677982541222
40174,5,252.57978723404256
40174,7,231.64868804664724
40176,1,509.6550279329609
40176,2,504.6726368159204
40176,3,233.85036496350364
40176,4,517.7306689834926
40176,5,587.6576964477933
40176,6,334.56970509383376
40176,7,552.5796407185629
40177,1,745.4905437352246
40177,2,398.7825567502987
40177,3,133.94707520891365
40177,4,392.8235294117647
40177,5,25.208955223880597
40177,6,275.8230563002681
40177,7,154.69117647058823
40178,1,209.6387337057728
40178,2,176.0848780487805
40178,3,205.76176753122
40178,4,209.28856243441763
40178,5,191.72651162790697
40178,6,208.72108108108108
40178,7,349.7356557377049
40179,1,202.63636363636363
40179,2,248.45604395604394
40179,3,423.9232175502742
40179,4,493.3530612244898
40179,5,346.8121951219512
40179,6,468.83519553072625
40179,7,422.6622807017544
40182,1,678
40182,2,475.83190883190883
40182,3,552.1233211233211
40182,4,549.093637454982
40182,5,699.6141975308642
40182,6,766.351309707242
40183,1,202
40183,3,165.44262295081967
40183,6,65.50333333333333
40183,7,57.7985257985258
40185,1,401.13832853025934
40185,2,434.3206278026906
40185,3,471.72853535353534
40185,4,331.3805668016194
40185,5,364.98524404086265
40185,6,293.43770672546856
40185,7,251.29510155316606
40187,1,1199.4661508704062
40187,2,751.6846590909091
40187,3,460.5
40187,4,554.6537530266344
40187,6,424.5686274509804
40187,7,584.7764227642276
40189,1,82.28571428571429
40189,2,283.0651629072682
40189,3,566.5945945945946
40189,4,645.8566037735849
40189,5,309
40189,7,317.24116424116426
40190,1,43.04888888888889
40190,2,147.51815505397448
40190,3,96.3656462585034
40190,4,57.60388639760837
40190,5,51.19951923076923
40190,6,105.86978508217446
40190,7,86.0957264957265
40194,1,162.10434173669466
40194,2,1098.46644295302
40194,3,333.492438563327
40194,4,719.5557830092118
40194,5,271.28896991795807
40194,6,528.3820704375667
40194,7,510.8930555555556
40196,1,105.47123287671234
40196,2,115.77713458755427
40196,3,83.36084905660377
40196,4,107.47503566333809
40196,5,95.11622276029055
40196,6,166.9635220125786
40196,7,184.20263788968825
40197,1,173.9661898569571
40197,2,283.5134443021767
40197,3,158.81969309462914
40197,4,155.91973244147158
40197,5,161.27161862527717
40197,6,161.66746411483254
40197,7,225.06
40198,1,725.2358490566038
40198,2,238.91942604856513
40198,3,357.4118404118404
40198,4,303.79119496855344
40198,6,339.8188405797101
40198,7,307.82608695652175
40201,1,449.20350404312666
40201,2,297.6698113207547
40201,3,622.8797687861272
40201,4,360.4019607843137
40201,5,456.0197904540163
40201,6,487.3314606741573
40201,7,396.16799091940976
40203,1,147.15138121546963
40203,2,198.6299504950495
40203,3,229.43798449612405
40203,4,276.06048387096774
40203,5,165.6818700114025
40203,6,203.42758620689656
40203,7,246.15959595959595
40205,1,1003.6990099009901
40205,2,1972.627986348123
40205,3,340.4652880354505
40205,4,706.7831168831169
40205,5,1143.260162601626
40205,6,2630.237089201878
40205,7,250
40208,1,434
40208,2,348.2937062937063
40208,3,496.5853658536585
40208,4,550.1048387096774
40208,5,753
40209,1,202
40209,2,248.10211706102118
40209,3,548.2093023255813
40209,4,31.06451612903226
40209,6,237
40209,7,382.6666666666667
40210,1,152.07920792079207
40210,2,266.4315642458101
40210,3,202.50314465408806
40210,4,74.84364454443194
40210,5,293.7253333333333
40210,6,334.70604395604397
40210,7,123.00925925925925
40211,1,96.09909909909909
40211,2,123.55290611028316
40211,3,165.6189024390244
40211,4,155.60917721518987
40211,5,162.07002457002457
40211,6,113.00253485424588
40211,7,159.16029143897995
40212,1,851.2857142857143
40212,2,656.9507523939808
40212,3,726.6773399014778
40212,4,631.6853685368537
40212,5,570.769560557342
40212,6,707.2116244411326
40212,7,153.52761457109284
40213,1,195.95934959349594
40213,2,200.4732824427481
40213,3,279.6163141993958
40213,4,228.5024630541872
40213,5,171.61261261261262
40213,7,213
40214,1,159.9288617886179
40214,2,397.1755162241888
40214,3,414.09859154929575
40214,4,593.4290322580645
40214,5,3392
40214,6,349.8768472906404
40214,7,97.96284829721363
40215,2,975.2573964497042
40215,3,702.3364485981308
40215,4,580.2783505154639
40215,5,285.04886363636365
40216,1,383.42035928143713
40216,2,2030
40216,3,718.0677290836653
40216,4,589.5038335158818
40216,6,793.5870967741936
40216,7,566.5736925515056
40217,1,48.22134387351779
40217,2,21.68513853904282
40217,3,59.872017353579174
40217,4,57.45924967658473
40217,5,32.451219512195124
40217,6,14.681761006289308
40217,7,223
40218,1,91.91346153846153
40218,2,196.94545454545454
40218,3,385.84282907662083
40218,4,39.75
40218,5,410
40218,6,42.77244258872651
40218,7,22.966887417218544
40219,1,79.78839590443685
40219,2,244.87617260787994
40219,3,344.46113306982875
40219,4,197.05128205128204
40219,5,441.182156133829
40219,6,245.01380897583428
40219,7,191.74347014925374
40220,1,547.5065274151436
40220,2,490.07142857142856
40220,3,419.559
40220,4,426.6078431372549
40220,5,436.914362176628
40220,6,524.6454265159301
40220,7,553.9888888888889
40221,1,398.56880733944956
40221,2,275.1693989071038
40221,3,243.27890173410404
40221,4,212.17861635220126
40221,5,185.36789297658862
40221,6,226.02145411203813
40221,7,137.9546875
40223,1,263.8789386401327
40223,2,213.12121212121212
40223,3,211.89171974522293
40223,4,263.69826224328597
40223,5,230.72087912087912
40223,6,231.3684210526316
40223,7,110.5952380952381
40225,1,478.59880834160873
40225,2,290.789898989899
40225,3,257.86102062975027
40225,4,202.62080173347778
40225,5,208.85624344176284
40225,6,293.3459357277883
40225,7,165.2915291529153
40226,1,399.22525597269623
40226,2,407.4352272727273
40226,3,307.5711111111111
40226,4,432.0118025751073
40226,5,233.7171717171717
40226,6,684.8693641618497
40226,7,507.06606942889135
40227,1,61.027522935779814
40227,2,80.1364238410596
40227,3,167.0347003154574
40227,4,443.1099537037037
40227,5,260.1309523809524
40227,6,301.7653429602888
40227,7,189.3054862842893
40230,1,703.9364461738003
40230,2,278.0234375
40230,3,272.02840909090907
40230,4,619.8205128205128
40230,5,441.3888888888889
40230,6,608.176659528908
40230,7,1027.4832041343668
40231,1,237.41454081632654
40231,2,186.06543967280163
40231,3,187.42028985507247
40231,4,136.8031496062992
40231,5,179.6496062992126
40231,6,161.2148612354521
40231,7,463.63312883435583
40232,1,135.41473684210527
40232,2,161.0767634854772
40232,3,55.85645355850422
40232,5,19.76431718061674
40232,6,34.395765472312704
40232,7,230.61256544502618
40233,1,905
40233,2,1073
40233,4,580.5824039653036
40233,5,339.3921113689095
40233,6,444.66230366492147
40233,7,285.021897810219
40234,1,436.8801213960546
40234,2,502.539627039627
40234,3,127.7677286742035
40234,5,215.36443148688048
40234,6,254.09722222222223
40234,7,248.1878612716763
40235,1,73.34126984126983
40235,2,507.69894894894895
40235,3,334.70984848484846
40235,4,295.3437037037037
40235,5,238.11944444444444
40235,6,255.9111111111111
40235,7,548.4885714285714
40237,1,38.61803713527851
40237,2,74.12396694214875
40237,3,73.21640903686088
40237,4,110.69096209912536
40237,6,843
40237,7,49
40247,1,305.6089309878214
40247,2,708.8785046728972
40247,3,711.8579676674365
40247,4,597.9739454094292
40247,5,584.2893854748603
40247,6,812.1860465116279
40247,7,608.0519031141869
40249,1,453.63324538258576
40249,2,418.91826086956524
40249,3,330.6334894613583
40249,4,465.7961432506887
40249,5,468.38247011952194
40249,6,523.7264150943396
40249,7,259.5060422960725
40250,1,311.19875776397515
40250,2,260.70324846356453
40250,3,267.7206982543641
40250,4,280.69039451114924
40250,5,467.07028112449797
40250,6,278.3169642857143
40250,7,84.29120879120879
40252,1,196.92441860465115
40252,2,237.75390156062426
40252,3,213.9800332778702
40252,4,290.4034749034749
40252,5,59.075949367088604
40252,6,197.33753943217667
40254,2,348.0551431601273
40254,3,286.0796545105566
40254,4,316.10537634408604
40254,5,353.62142099681864
40254,6,323.07122507122506
40254,7,330.75
40255,1,164.05263157894737
40255,2,96.3061224489796
40255,3,1665
40255,5,1259.5
40255,6,244.77836879432624
40255,7,33.375
40256,1,227.97245762711864
40256,2,282.6013133208255
40256,3,235.6520811099253
40256,4,204.04831460674157
40256,5,280.6803551609323
40256,6,263.4311688311688
40256,7,249.82822902796272
40257,1,576.4312736443884
40257,2,739.555720653789
40257,3,506.4165413533835
40257,4,359.7949438202247
40257,5,413.51458885941645
40257,6,699.9946452476573
40257,7,484.86141304347825
40258,1,10.308186195826645
40258,2,1.162962962962963
40258,3,18.841091492776886
40258,4,97.94920634920635
40258,5,122.1275
40258,6,415.08567208271785
40258,7,60.17664670658683
40260,1,231.80276816608998
40260,2,408.2087912087912
40260,3,284.0082644628099
40260,4,318.38550420168065
