seqn,grand_avg
35021,200.92904167185304
35022,282.93501608260453
35023,395.9548774571038
35024,535.0942788575964
35025,464.51068150064685
35027,262.62597877315284
35029,209.28841648407447
35033,325.8462857713938
35034,467.5787537981102
35036,762.2129709620833
35038,313.3699379873806
35040,339.08350622280636
35041,255.35006637255
35042,650.7151188031164
35045,347.3641263259573
35046,209.42028985507247
35048,254.87593080101192
35049,297.6864655326482
35050,174.29252346655147
35051,387.32459688188663
35053,125.56506625976736
35055,202.41996825376663
35056,317.75549036359394
35057,473.05179908675797
35058,222.6600075763513
35061,222.0396882154086
35062,236.20298515318441
35065,682.1230945706343
35067,122.69515811897409
35069,224.56971862188632
35070,416.62084333907586
35071,355.5882200911957
35072,629.1843418272919
35073,836.5879400244435
35075,467.10231267940867
35076,140.7108670303606
35077,169.78148493980945
35078,264.37003447489707
35079,92.3507846027871
35080,307.90907863085494
35081,582.4084360673633
35082,535.8160368972468
35086,545.5720698309729
35087,270.55856316213146
35088,749.3869014329692
35089,335.7801678279448
35090,528.4819213361554
35091,267.0500141460653
35092,234.46780644818102
35094,240.8375318546368
35097,242.70179371268972
35098,742.8770491680623
35099,119.98557336324751
35100,191.19821342979498
35101,379.6470673419065
35107,642.0083791669008
35108,496.8702003156636
35110,344.62093651451437
35111,547.0653585758249
35112,201.30302633493199
35113,227.72510903255608
35114,800.8119237171477
35115,476.45623595139045
35116,390.09145299145297
35117,205.4148371071201
35119,530.6525120692904
35122,472.5346409231963
35123,468.19426102439365
35125,109.40792780301551
35126,1172.0358644794715
35128,251.45199910812661
35130,38.73042351345442
35133,190.9386495442319
35134,306.58882662194156
35135,616.3539825873748
35136,347.82531442467825
35137,271.98889604423346
35138,215.8877640352407
35139,496.6769117846431
35142,157.76761512822603
35143,59.07766921019339
35144,408.11124991273965
35146,122.32230793852627
35147,338.8039460667942
35148,287.60588952937536
35149,588.5080455372947
35151,116.12039052307105
35152,176.32247765925572
35154,294.3499007136632
35155,299.28980560876926
35159,809.6658885080282
35160,256.32134168543615
35162,175.9776339355507
35166,243.46399859782906
35168,748.7621728651517
35171,306.25240061286155
35172,357.4495397729408
35173,407.1777421967283
35174,136.12117871840093
35175,58.24376393733987
35177,148.07077820325796
35178,465.0879712840265
35180,464.6386625546741
35181,256.1543445816647
35187,1027.5063111886666
35188,397.74329593623906
35191,203.0499039561236
35196,647.10437773422575
35197,581.6352919563082
35198,241.3384120027044
35200,230.86403331562767
35201,341.7180314997419
35203,125.76105659786168
35204,169.86001404141635
35205,132.32586513243845
35206,516.5642664165134
35207,296.1247163042323
35208,236.5671236490863
35209,739.8778219876497
35210,472.2981268185781
35211,246.21019204524592
35212,272.87188588419656
35213,325.3427454428196
35214,186.8036366258675
35215,184.65060253215597
35216,335.1220635708494
35217,323.34678252389006
35218,576.9674447991399
35221,252.3981110013821
35222,357.5653283859054
35224,300.1284746889907
35225,217.1019811008076
35226,350.9909095873785
35227,208.72736456470625
35228,339.8987636328417
35232,142.16452699325387
35235,79.46553522065508
35236,282.34358655792056
35238,269.68401272639517
35239,377.5030489161748
35240,155.43569779155735
35241,493.9085644158553
35245,64.56131863655573
35247,207.1510297222914
35249,580.2473472763795
35252,224.2560657839836
35253,420.9517094592787
35254,943.3446029440707
35255,406.77198432305465
35256,581.2251336848511
35257,323.8981141646897
35258,682.027529457472
35260,104.73120618500369
35261,416.6064464208047
35262,624.7374168600307
35263,467.9838739683369
35265,291.85924254756173
35266,520.3522238463755
35268,614.5581069331661
35270,318.21219898862313
35271,392.49973659714266
35273,183.24917144562897
35274,381.71372641612317
35277,1533.485156456769
35278,180.4490569588874
35281,357.5398873226031
35282,862.3719539468275
35283,290.2649377282392
35284,543.7282502840494
35285,639.0012663589225
35286,326.39582006615814
35287,140.550854779606
35288,736.2198854348918
35291,248.4527036551386
35292,291.87335142664836
35295,1300
35297,418.9072203992113
35298,197.6662635366243
35299,401.180594009424
35300,152.13529348311457
35301,211.71874363651594
35302,667.5548112591555
35303,273.8915981727257
35305,445.3241156038231
35306,41.564478758499355
35307,286.68205961001416
35308,162.72239081816477
35309,278.6722737641023
35310,660.4158226005006
35311,230.8481300571695
35313,211.40017151899326
35314,790.258586187757
35315,211.91071967857528
35316,397.0304595078708
35317,384.15879511654583
35318,1117.077956880682
35320,552.3472288599834
35321,357.4794535185043
35322,456.5435262666303
35324,143.75333802367015
35325,229.13403355082025
35326,325.68593045783405
35327,272.79852250439296
35328,316.42597186884444
35329,520.0348289320351
35330,902.7765120598528
35335,508.78988800204087
35336,227.2182763770414
35337,297.5544958162366
35339,359.48331853628355
35340,231.7034067215187
35341,67.3377965359414
35342,389.63404056295474
35343,147.602848732508
35344,292.2436903906907
35345,230.2053412639052
35348,293.2857142857143
35349,374.68210697016417
35350,323.82588271015254
35351,175.88647801877218
35352,33.48090221740981
35354,669.5660549927385
35355,317.3603773373358
35357,473.6007991560882
35362,232.15892825507137
35364,430.81774874149926
35367,353.94858392111826
35368,469.78337628936777
35369,210.70909040371978
35371,246.1341372957965
35372,382.0572697227915
35374,78.1409221245906
35375,138.72347589476396
35376,289.20298737545954
35377,310.8306256803208
35378,1007.0169203365692
35380,394.12485581047133
35381,149.34737090606455
35382,248.9513909284714
35383,594.1593364966152
35384,167.4717090073375
35385,169.2778067686671
35386,272.56558930111987
35389,367.9974388324987
35392,182.996372019033
35393,395.8112470086647
35394,299.4558910067101
35395,385.62626123437815
35396,240.61035330172496
35397,229.13345541517089
35399,807.7325396879984
35402,92.69102680243606
35403,348.08704592874125
35405,339.2333010997362
35407,836.4538125017489
35408,100.27162225946091
35409,362.04319115709666
35410,323.4143519076475
35412,412.8136662296168
35413,141.7678184145739
35414,178.80069465600965
35416,173.84521269883624
35417,735.6417921826653
35418,193.2317735504564
35419,334.8115021020894
35420,370.2593524991563
35421,515.2211946188738
35423,249.02408622837405
35424,161.88848225655823
35425,692.2170424934236
35427,902.7255174043531
35428,655.1069374125279
35429,770.4460677283124
35430,162.89037605220656
35431,500.92601864777265
35432,106.83831766095713
35434,252.9034330834471
35436,742.2110042503494
35437,251.7467012728077
35438,294.17897769437536
35439,59.769852768937156
35441,608.6976979767064
35442,173.85033160243447
35443,662.3047123840846
35445,437.8809929739623
35448,292.9927013932695
35450,645.3214245097727
35451,710.8592785254126
35453,265.61376560455074
35454,132.61108140488702
35455,372.490198001643
35456,433.21122644178257
35457,763.311244464261
35460,632.482829977706
35462,605.1249503810964
35463,732.6489111276891
35464,247.16787466738188
35465,57.07246927939534
35466,323.7734673523639
35470,265.1565760282931
35473,401.7508301967051
35474,661.3391890581767
35475,141.28217197936564
35476,513.5193802755866
35477,328.7090243553418
35482,216.34237876377347
35483,699.8466162464294
35486,564.3581380471257
35487,367.1847282863009
35488,312.2887713461299
35490,237.33146539107392
35491,369.1871501215687
35493,428.3720205803352
35494,370.6743116767872
35495,69.83472888308165
35496,149.89264168924188
35497,625.4036770977685
35498,224.41758979523328
35500,406.35913173848417
35501,355.1964212910471
35503,717.7419523443089
35504,278.26513911620293
35505,420.6699866793626
35506,407.5894992096736
35507,57.39867925094411
35509,372.7292007766889
35510,196.08360690927657
35511,599.1076289995883
35512,448.1176614885862
35513,549.0301944045731
35515,279.8773198080708
35517,206.18730705833352
35521,599.9332243069152
35522,51.43372456337014
35523,271.44195190573885
35525,589.740462164311
35526,381.45276438146607
35527,483.3234903946037
35528,168.6907844538014
35529,481.69696551323773
35530,652.7077672531714
35531,485.68236158554924
35532,450.14127927434504
35533,394.7563851596771
35535,137.2786691180308
35536,513.0375681804578
35537,242.56028347395073
35540,489.6633026573296
35541,292.8773957676601
35542,497.9421208710819
35543,328.3305097782076
35545,148.38225565856018
35546,247.8776057590064
35548,297.2644300244547
35549,754.1765046296297
35550,352.96798817564036
35551,100.80245517560675
35552,337.91450605481464
35553,487.96148091493785
35556,372.3385700548535
35557,339.24115815864843
35558,225.8519970606248
35559,168.32472700666636
35560,268.382796202708
35562,415.4724534189122
35564,159.10613128065836
35565,417.47991075845687
35567,262.1839809142261
35568,586.5726420288917
35569,102.25395920723068
35570,284.17011688113155
35571,256.0534849830935
35572,297.3863904323436
35573,366.43588808569586
35575,251.35776036964984
35577,454.50482951786734
35578,324.37933279604687
35579,457.56317041846756
35580,429.9781861808205
35584,397.55187121713055
35586,188.07562765167503
35587,376.05521272930133
35588,225.00601714363526
35592,78.02070555196872
35593,277.3565424790803
35594,555.5820067006139
35601,570.237673501486
35602,231.18222301156442
35603,536.9412240494943
35604,406.67257828783795
35605,722.7846930536988
35606,594.5680927582658
35607,357.23141078446616
35608,426.10716726578795
35611,447.66382194698616
35612,541.412071450331
35613,722.5006408153463
35616,150.82529562112072
35617,182.0433878764209
35618,356.0471943081788
35619,120.55114123007156
35620,238.47843807203702
35621,368.39071281557267
35623,587.5009080771198
35624,65.34808121738075
35626,316.03697722974175
35627,451.8466587361042
35628,116.91555677210339
35631,244.51975726083316
35632,719.7166666666667
35633,271.45737471748953
35634,565.7259069228345
35638,746.3750471067718
35641,251.90584053449228
35642,236.11427198315587
35643,641.929531622305
35644,156.35357300455374
35645,109.84490469797245
35646,419.7646709205053
35650,540.8533503651636
35651,477.0912576706725
35652,323.35733057001664
35653,1076.4777208585876
35654,263.50237997400455
35655,182.59555618787783
35656,645.5600972823014
35657,199.06984848607652
35658,617.1362885150572
35659,243.3888377604748
35660,656.5831639429717
35662,217.63588189765497
35663,379.3439614539131
35665,265.4183519203646
35667,89.16500870491875
35669,283.73786494072243
35672,242.8904747725896
35673,201.7537007298214
35676,431.26762570529587
35678,336.6230097774214
35679,283.7709114462563
35680,425.92216338467864
35681,269.13989859105135
35682,682.9935596027893
35684,238.01242126578032
35685,232.43991283136882
35686,60.98693664157086
35687,262.30138627239177
35689,605.6558156650976
35690,384.39778165533727
35691,371.2751672865719
35692,248.04252109137056
35693,482.46304185723295
35695,344.7044004174309
35696,260.9617775637287
35697,333.706508261358
35698,1932.1991928108473
35699,416.93410769719185
35700,344.0494762444179
35701,705.803880401291
35702,825.7576883482249
35703,586.1319019988641
35704,396.081593376636
35705,388.29327252227176
35706,289.17175029868577
35707,355.5079008135788
35708,386.75610726945877
35709,346.06456852084295
35710,186.05071553064863
35711,531.3298349646388
35712,400.08998502744913
35713,501.33921326842534
35715,465.58757235262425
35717,465.71189926899496
35718,161.68442854956567
35719,368.40355376120226
35722,651.8354789727339
35724,210.05978211218348
35725,203.8612631237086
35726,224.03512705530642
35727,260.2675545866958
35729,514.7433006711154
35730,298.4862486641525
35731,691.8776760026118
35733,285.9360805644131
35735,604.9446201218932
35736,580.3828278617955
35737,89.24765690281468
35739,491.8491103408866
35741,234.2373810551481
35742,383.4269495594754
35743,153.97825655555664
35744,242.86740043916996
35745,315.8016723356009
35746,463.0851292420089
35747,327.8308184395402
35748,359.4242867681808
35749,425.027630485963
35750,362.02438265693877
35751,419.3942507568844
35752,125.50221655958138
35754,730.1025288421174
35755,272.4826198916059
35760,403.08474794648083
35761,760.9804577849256
35762,245.49737563323083
35763,411.9981258683255
35764,108.95425563815958
35765,162.16666666666669
35766,206.3280683570212
35770,255.0361864950062
35773,708.3126676171815
35775,502.04235012792674
35776,710.5202305234121
35777,536.0380509578292
35778,242.0711872732735
35779,445.16728386612
35780,599.3495148810367
35781,150.55780268812958
35784,79.55938963115223
35785,219.03861548961112
35786,518.6948102556809
35788,239.62493817950306
35789,280.5612259284855
35790,289.3979817697435
35791,347.4289525449372
35792,118.82421619137011
35793,375.827332823121
35794,370.93029560308975
35795,375.0871586141736
35796,611.2545877090665
35798,306.70825929521305
35799,262.23628788216365
35800,312.812249241967
35801,491.50191570881225
35802,137.7437092625119
35803,273.6722413289824
35804,263.043987192455
35805,476.0098193158776
35807,365.5546316743475
35808,308.12469262640576
35809,138.9623869929408
35810,306.3166472057294
35813,692.6402368207312
35816,708.0601187786539
35817,685.0236355688662
35818,205.40326010928717
35819,471.23823244660883
35820,538.570040504679
35821,237.1074884860459
35822,160.5171075749248
35824,421.8182249508792
35826,274.22908773395415
35829,173.6389266119673
35830,251.8414782667626
35832,63.94266559989618
35833,271.87303600790113
35834,568.8876511209266
35835,1664.9396594688114
35838,475.78043632603163
35842,256.37216871118164
35845,1502.2006659543435
35846,571.0107083377502
35847,464.7481576151264
35849,279.4745660185181
35851,307.7710743117469
35852,275.84061168872347
35853,504.42399584628777
35855,441.62041703590575
35856,278.2995783330148
35857,546.7151740039112
35859,497.2329067131157
35862,137.84559706044945
35863,465.49495501761214
35864,119.00537524581931
35865,202.5236759755859
35867,192.27606440746297
35868,205.63676408111914
35869,235.27448984530145
35870,177.54505314487884
35872,723.617887049308
35873,582.2765474311258
35874,204.26873675158245
35876,253.7299920125445
35877,51.82004491791632
35878,241.93285162441776
35880,160.7667757183687
35881,383.41125603290226
35882,177.535071170918
35883,206.44930818511511
35885,390.77758891107635
35886,177.53019423894327
35887,183.77684075454422
35888,182.4193182642649
35889,737.2511222273158
35890,403.4088636180237
35893,281.56486369971805
35894,297.02026799567346
35895,193.06677958551714
35898,544.061002288906
35902,280.9522982696902
35906,357.65563777006196
35907,95.8397967311775
35909,527.6469574456733
35912,981.8058575014879
35915,328.50071222968313
35919,588.065179287748
35920,367.41416022146853
35922,189.3365391404556
35923,388.7137055775
35925,316.34742236452934
35926,213.09291426931654
35927,249.72150316502248
35928,201.23277976655967
35931,728.2340155703513
35933,439.2418228675972
35935,212.8891865079365
35937,298.1226469941554
35938,392.0302300187657
35939,476.5100742994653
35941,369.087431684624
35942,213.97630304330428
35943,411.54073772609667
35946,383.4669305689765
35947,300.7255721535409
35948,43.644996023118345
35949,741.039010964965
35953,443.16541005539165
35955,318.4230832490399
35956,248.4314753335154
35957,203.93819091082355
35958,276.2067003121783
35959,420.45080652308
35960,328.0860080697448
35962,382.41002335070704
35963,109.85852274702584
35964,471.77567095359785
35967,525.4435722075975
35969,530.872615040117
35972,246.83433657563293
35974,552.3333333333334
35975,318.49276994558824
35976,134.17668842911786
35978,373.7255335329002
35979,343.9353528915456
35981,275.9690360147926
35982,164.05300549720604
35983,161.44929466038386
35985,369.6918152192892
35987,404.3609702587186
35991,210.51151254925648
35992,348.1970875054159
35999,512.4900016732207
36001,381.15700052850883
36002,492.4891240998625
36003,361.0111834314596
36004,301.66519439890027
36005,729.5958056616871
36006,443.46297371916694
36007,214.27282799455259
36008,161.24460493658108
36011,354.1937351940843
36012,196.2763888888889
36013,645.3279800597824
36014,381.5322275635922
36015,289.41924076684415
36016,389.87707399994866
36017,347.5024606220061
36018,230.46802018074558
36019,496.4330149176674
36021,652.1240930282805
36025,876.7525633449732
36026,655.5727833572143
36028,497.38712158338404
36031,219.19981812857688
36035,8.650453306792672
36036,377.9723862751658
36038,313.7724130714571
36040,278.2065665462412
36042,464.8547135138183
36044,606.3439791668332
36045,360.761249515065
36047,428.7962516709017
36048,273.6042161313109
36052,582.6238993175843
36053,503.3458742591487
36054,551.3861340930426
36055,706.2624798687677
36056,265.8701891494181
36057,270.32278757013324
36059,519.0866258356211
36061,221.6899395513877
36062,284.91574469308625
36063,278.4725574607611
36064,429.2616830841551
36066,185.16619728055184
36069,194.7439241966162
36070,367.6967982050752
36071,285.9631122688573
36073,454.3047754140677
36074,279.182801229197
36075,148.38312868975572
36077,221.65340867528656
36078,359.94658891233416
36080,292.7848675843061
36081,88.66854347299943
36083,326.85421165470314
36084,330.68217685544994
36086,355.71361022211784
36088,348.3702228082339
36089,695.2601826884875
36090,455.553611657203
36091,677.9678740251736
36093,210.0277700310583
36095,427.7724219392164
36096,344.89459463804883
36098,379.7317270970299
36099,236.9156223893066
36100,153.6642385793217
36101,410.07261881076084
36102,525.0019451676567
36103,309.52736844451954
36105,657.0824901997541
36106,860.4572821460879
36108,34.24876807152622
36109,439.91929252392447
36111,192.8045781831473
36112,105.88039786565535
36115,402.34517039601013
36116,552.8368507910517
36117,249.04889602472488
36118,165.40494664381663
36119,49.62294354930678
36120,258.76719307534137
36121,377.67333469464177
36122,259.5619336396431
36123,245.49869325756953
36124,300.57789902144367
36125,328.14804214920713
36128,618.4545877723724
36129,201.68726879928136
36131,236.95859295913044
36132,391.80360990682965
36133,429.7237184439888
36134,280.7360430718253
36136,692.8795956264104
36137,477.7643675360388
36138,316.13582272665127
36142,694.3792642132216
36143,53.61446298795326
36147,167.61906443167766
36149,393.5446842867217
36150,493.0688466798772
36152,357.8167871432849
36155,315.47895343560384
36158,737.9383798999555
36159,177.44047562138437
36160,356.2558227444475
36163,587.4809698965317
36164,316.74338364376644
36165,528.9188691394797
36166,447.0410934260553
36169,477.2546347457364
36170,225.95403119722346
36171,151.82781902740112
36172,654.432360717313
36174,156.62605008143157
36175,567.1771739342219
36176,97.80818071710719
36177,347.1447752032769
36178,317.9088334509519
36179,509.8533670965901
36184,280.93293260349526
36188,195.3519071059866
36191,563.1919354457357
36192,540.6186493184634
36193,217.0980987448805
36194,325.4031691727172
36195,419.41955630431465
36196,548.0250557437804
36197,380.7652104415177
36199,144.36027565461305
36200,425.99599022159543
36201,340.1763587093748
36202,270.616440001249
36203,340.2799641242426
36207,151.8562122551272
36211,93.8481507744352
36212,332.3853106714154
36214,457.7476952812513
36216,84.30285765803134
36217,366.99851880839674
36218,281.3553903968585
36220,235.0848700698566
36223,193.1290598404071
36224,543.7199554003707
36225,308.49515045152066
36227,326.28413741675973
36228,526.9077558940867
36229,481.38280171470075
36230,1431.0567392676767
36232,363.1021351576936
36238,490.40984701567055
36239,803.2871212829209
36240,350.2009066278891
36241,216.35836589216643
36242,848.4201656329698
36245,692.6539986360111
36246,541.0939879881992
36247,142.9887994223684
36248,246.29393967987346
36251,40.9871276508399
36252,438.8102433508469
36253,443.2418071057829
36254,487.4735368319284
36255,899.2957309610699
36257,236.1876348689915
36258,335.74180728850723
36262,544.3174627671506
36263,263.17044458108796
36266,175.03080507193266
36267,377.01633099369997
36268,176.31428819880855
36270,265.1620875063456
36271,253.2282238040685
36276,322.2215795081747
36277,199.20158761683464
36279,178.93820069016584
36280,256.68596796081175
36281,121.21795907298666
36282,404.0389746660993
36284,372.3734707395219
36285,320.4608664571274
36286,398.2902872604625
36287,127.4228244044063
36288,434.9418719060967
36290,148.99886406836563
36291,315.427380952381
36292,380.5395412410545
36294,1030.809168443497
36295,423.58230314767945
36299,258.0035952804385
36301,423.96100304391166
36302,1736.3333333333333
36304,264.3936234699688
36305,450.8032872716435
36306,327.8202295404112
36307,633.592814402085
36308,266.49435153626655
36309,326.773470176959
36311,347.04695319994136
36312,360.0125537136465
36313,292.2021344797291
36314,432.8576963069866
36316,820.3973691478733
36319,330.7087690633336
36320,381.40948700871377
36321,449.1058248151171
36322,367.8547113177042
36323,391.7808178087214
36325,333.7944708198927
36326,178.04824243952996
36328,85.64801166971455
36330,656.8358813591279
36331,457.21590909090907
36332,261.69401474002575
36333,186.2658383096625
36335,437.72732103989676
36337,351.89894021682915
36339,503.1411748659164
36340,404.48337407674654
36342,220.66789577631408
36343,188.57004485579304
36344,292.07659823748116
36346,107.52684625287533
36349,872.4420292365464
36350,216.874063670412
36351,174.91759902093972
36352,537.6579332883472
36354,146.92559523809524
36356,319.1477077722039
36358,376.2869568020039
36359,373.13320442354626
36360,766.5986738482655
36361,469.1089056389115
36362,409.3052571616282
36363,342.847985694251
36364,325.55813369619364
36365,699.30942682731
36366,362.508984412945
36367,487.11084496598806
36368,531.7713959676585
36370,312.2603061426939
36373,72.3269751906602
36374,239.1934828880375
36375,191.8818824880519
36377,494.3408927318445
36378,897.8723923309765
36379,404.9732473024299
36380,1024.8543703604043
36381,292.349527171148
36384,469.43258346862194
36387,294.13265542127886
36389,231.12353948791545
36390,224.91826381622462
36392,676.4880545764805
36394,286.2143663981411
36396,289.3339300040112
36397,802.8629772388888
36400,343.16465339262624
36401,222.62194612940334
36403,365.7323879797099
36407,273.70043677121964
36408,97.66644571874872
36414,31.871302629843566
36415,92.26719453001792
36416,222.61125332839052
36418,218.53235222879067
36419,289.10577082135654
36420,733.7424696034618
36421,490.22124685845745
36422,1577.1666666666667
36423,587.0809236888347
36424,368.0153489739656
36426,776.9643489066449
36427,381.1923928166369
36428,213.25963699238815
36429,481.43290574532296
36432,54.09869402625247
36433,506.97009628493595
36434,222.4968220831888
36436,372.4734950189598
36437,151.4512381766259
36438,209.22331972559076
36440,263.1768664334126
36443,425.26804468750237
36444,96.85921504064869
36446,352.3392043704424
36451,262.80936118201237
36452,156.89763913040895
36454,224.4682197717802
36456,616.3229144321643
36457,238.45803115603
36458,84.3634428147241
36460,318.7582454926861
36461,187.3756009186213
36462,278.78992572143454
36463,877.1080962133557
36464,255.9899161177607
36466,142.7055275120915
36468,253.92002619969347
36469,351.52521825423725
36470,463.6762130008853
36472,152.05197247957403
36479,396.7972867083016
36480,326.6341356635384
36481,759.313364467345
36482,117.77290910047654
36483,241.31500703160447
36484,134.26919661751234
36486,410.8020620827112
36487,134.42589837263552
36489,438.0613415592767
36490,442.8447842551755
36492,687.0108941306337
36493,514.6527004186288
36494,89.57836761063939
36496,527.0702459507444
36497,379.3783724243271
36499,192.81435303781797
36500,377.8632650113222
36502,388.86501633144235
36503,209.30183739869966
36504,254.48540349264024
36506,347.7160714285714
36507,359.74170991619997
36509,415.6833934667649
36511,519.8592063190034
36512,403.58953198337025
36515,330.14204456558315
36516,275.0972804647683
36517,416.0016939687267
36518,200.9943847602332
36519,363.4755343822062
36522,150.48078631784693
36524,322.9901956972517
36525,649.0097068470226
36527,181.9272655481345
36528,199.9704815777838
36529,200.69074087237018
36531,187.64067936178492
36532,343.46922237842375
36533,890.4192546233983
36534,359.37921076217145
36535,397.7332372396828
36538,341.94144923597185
36539,256.13525401094046
36540,210.5266045911677
36544,549.6104180403512
36545,550.5159551786412
36546,642.8365089561801
36550,452.2425048238187
36551,301.13864952022726
36552,378.92814419141723
36553,495.63445299415577
36554,252.85701878408992
36556,804.2616364569043
36557,325.0526455008341
36558,987.6106753424109
36559,129.18523546232623
36560,316.8822685200365
36561,680.1621031075271
36563,735.1688535219271
36564,769.8561310816353
36568,412.8949665987576
36569,158.5756765432699
36570,441.4137521202876
36571,317.29114751295697
36572,648.6452654287621
36575,399.51664224692007
36577,625.4995493478235
36579,557.4372208498307
36580,754.3887233983963
36582,142.46006725099718
36584,824.0419951670134
36585,290.88150007986843
36586,154.17773502080934
36587,333.18515323621506
36590,865
36593,273.7864468373208
36595,222.46437457053364
36596,861.7509185256434
36597,276.38906300097113
36598,171.98159162468357
36600,293.0788004750718
36601,497.5843540996171
36603,567.4887255686605
36604,303.9466762517383
36605,471.56731880979476
36612,119.87153662425897
36614,554.4695989082802
36615,601.5446878365525
36617,298.92635499882493
36618,215.24195480936413
36619,366.3406530291676
36620,387.4525312729608
36621,464.7400249129188
36623,513.9984092825931
36625,377.7016334377777
36626,761.0320926603779
36627,430.60991359884576
36628,348.0961348264209
36629,79.581450064142075
36630,407.59041794910354
36631,203.90857732615393
36632,140.93371457429188
36633,80.0808883345584
36634,412.9761207970567
36635,677.236410740784
36636,223.38808362480424
36637,256.79102727578464
36638,112.286755302097
36639,398.28091882294655
36640,434.97784412621365
36642,180.94272522691935
36644,52.55514994419045
36645,289.6371815601086
36646,181.67924342573215
36647,236.90894776428593
36648,85.68626996754163
36649,218.71256214521588
36650,255.4836589657681
36651,970.6057105814822
36652,323.0006133956191
36653,168.96325076132007
36654,514.7365803342273
36655,248.94824836609803
36656,261.4723502028834
36660,743.0005014171765
36661,440.7212255791678
36662,232.96872191556537
36664,541.3009031485798
36666,949.198887550731
36668,590.5595114269165
36670,138.3862488745763
36671,416.15155396762594
36672,236.3641756268734
36673,234.49082026311956
36674,312.5356633907518
36676,354.9711715459596
36678,93.82303069264782
36684,572.8488572921245
36685,424.7310016298643
36686,277.3678046905823
36687,187.22875074365865
36688,336.5192838976797
36690,220.01975029136526
36691,232.08241453713788
36695,373.8774981591664
36698,363.68062280717294
36699,477.62947938015566
36700,888.1805865305226
36701,709.0964623888489
36702,339.89234236655733
36703,335.9889948923505
36704,566.8583689853675
36705,595.8148323376032
36706,446.27552423627225
36707,500.25900173302534
36711,146.22743487382414
36713,152.57656238513536
36714,97.35696490195762
36716,207.58455306397445
36717,260.75077644942996
36718,607.8556231140105
36720,502.15794508439063
36721,1022.9198591250363
36723,215.91957199708173
36726,361.53496702661465
36727,526.7323580317055
36729,167.6747169391956
36730,324.73357976120417
36731,74.91294981034412
36732,326.3585178980864
36733,610.1911797199317
36735,533.2287120450403
36739,203.07956180721547
36741,1136.8131313131314
36742,1905.2712020378087
36743,297.38759613296526
36745,217.12480647029008
36746,165.3076437062627
36747,181.0284903797142
36749,427.55356587713686
36750,1080.7695852638808
36752,161.28531401380837
36753,179.8079171668165
36754,432.9193428703666
36755,635.472792998478
36758,701.5222276468453
36759,654.4093470712912
36760,250.27463941236948
36761,504.6307106178126
36762,353.80094882537935
36763,276.2635122771612
36764,353.0828155871448
36767,205.2298759306721
36771,530.4568773751131
36772,276.7586721173921
36773,248.08297473515805
36777,481.41082034507247
36779,230.20887581756674
36782,475.1270739489557
36783,226.76618413667146
36784,532.6658994455651
36786,359.72498091308955
36787,558.0844772957461
36788,57.09326128293906
36790,521.8451201636392
36791,146.42762035770036
36792,394.95729576542675
36793,715.1517052571842
36794,411.4714960699512
36795,54.90750765711872
36797,404.07850743919573
36799,335.8725190817088
36800,183.13624976051673
36801,342.3772096763444
36802,297.2857142857143
36804,291.4931031980337
36805,459.02967063331613
36806,436.7937792225348
36808,209.81226976764535
36810,314.81104759600686
36811,637.5979625564365
36812,597.364398395513
36813,373.2878144654088
36814,498.50483321357785
36815,860.7893934338363
36816,559.0166157221886
36817,270.55624840687807
36818,326.76539106577167
36819,466.0969543526227
36821,538.5613189005086
36823,301.03898910135524
36824,473.6505157885128
36825,555.3011586052178
36826,497.2368489792297
36827,160.36775945267524
36828,256.06498800453556
36830,344.34621350237256
36832,217.77390435921143
36834,1010.5898143548662
36835,246.30714791263676
36837,197.77814505053937
36838,318.6048041368619
36839,376.37892016490326
36840,484.85192414925837
36841,377.59103392051543
36842,780.5939705322817
36843,52.26803625789993
36844,514.6933011622747
36845,381.65902634658374
36847,267.20021686554463
36849,237.8081567522702
36850,361.3301722862551
36851,338.667742216881
36855,424.45473366910886
36857,482.2890419329305
36859,235.3202724266607
36860,609.688808432967
36861,222.22392825978022
36862,282.2541919183242
36863,218.38301097424673
36864,525.3943825517458
36865,564.046666285997
36866,518.2182984556147
36867,164.65826896380693
36868,416.1521980191203
36869,507.5758144869835
36870,237.09032722228145
36871,530.2636175666025
36873,320.71191310102165
36875,110.46913704545354
36876,202.1188880205353
36877,347.171210892519
36878,502.57075482159365
36879,525.6415535198659
36881,238.30431472649005
36882,476.02601230016364
36883,358.91777777777776
36885,261.33147654010014
36888,178.78600782228963
36891,486.9945408553752
36892,670.851579240103
36893,235.252222573556
36894,244.81974713043522
36896,210.2882852299373
36897,131.14246322922747
36898,193.89322840891316
36899,196.80688451188547
36900,209.49074795935366
36903,349.62390274381545
36904,213.44823521374298
36908,184.21804172610547
36909,495.8353048577436
36910,364.7447248260648
36911,332.11747888436776
36913,85.58012809396291
36914,397.1057273468273
36915,360.2092348406553
36916,280.1618820067667
36917,306.2066643971728
36918,74.35803666728158
36919,1009.7925196669053
36920,509.3787677200445
36922,303.2891797345811
36925,702.2867867867868
36926,235.15266289893935
36927,221.00038002220847
36928,1161.604096825051
36929,219.19192113279038
36931,188.5203370302977
36933,493.51078814172985
36934,261.8560312100904
36935,507.2803965768536
36937,279.73408313508537
36939,216.34327421478181
36941,289.6106912043086
36943,696.1132517611354
36944,206.8229961060957
36945,874.5016017165757
36947,127.59778342115781
36950,267.9414454829642
36951,463.38930057159496
36953,1064.4467081166051
36954,684.8418804813004
